time,purpose,probability
3555,ACCOMPANY,0.9903926402016152
3570,ACCOMPANY,0.995722430686905
3585,ACCOMPANY,0.9989294616193017
3600,ACCOMPANY,1
3615,ACCOMPANY,0.9989294616193017
3630,ACCOMPANY,0.9957224306869052
3645,ACCOMPANY,0.9903926402016152
3660,ACCOMPANY,0.9829629131445343
3675,ACCOMPANY,0.9734650647475531
3690,ACCOMPANY,0.9619397662556434
3705,ACCOMPANY,0.9484363707663441
3720,ACCOMPANY,0.9330127018922192
3735,ACCOMPANY,0.9157348061512733
3750,ACCOMPANY,0.8966766701456177
3765,ACCOMPANY,0.8759199037394887
3780,ACCOMPANY,0.8535533905932743
3795,ACCOMPANY,0.8296729075500349
3810,ACCOMPANY,0.8043807145043599
3825,ACCOMPANY,0.777785116509802
3840,ACCOMPANY,0.7500000000000007
3855,ACCOMPANY,0.7211443451095004
3870,ACCOMPANY,0.6913417161825446
3885,ACCOMPANY,0.660719732651581
3900,ACCOMPANY,0.6294095225512614
3915,ACCOMPANY,0.5975451610080641
3930,ACCOMPANY,0.5652630961100265
3945,ACCOMPANY,0.532701564615072
3960,ACCOMPANY,0.5000000000000002
3975,ACCOMPANY,0.46729843538492766
3990,ACCOMPANY,0.434736903889975
4005,ACCOMPANY,0.40245483899193646
4020,ACCOMPANY,0.3705904774487392
4035,ACCOMPANY,0.33928026734841943
4050,ACCOMPANY,0.3086582838174552
4065,ACCOMPANY,0.27885565489050085
4080,ACCOMPANY,0.2500000000000005
4095,ACCOMPANY,0.22221488349019924
4110,ACCOMPANY,0.19561928549563984
4125,ACCOMPANY,0.1703270924499649
4140,ACCOMPANY,0.1464466094067261
4155,ACCOMPANY,0.12408009626051164
4170,ACCOMPANY,0.1033233298543832
4185,ACCOMPANY,0.0842651938487275
4200,ACCOMPANY,0.0669872981077807
4215,ACCOMPANY,0.05156362923365576
4230,ACCOMPANY,0.038060233744357186
4245,ACCOMPANY,0.026534935252447267
4260,ACCOMPANY,0.0170370868554659
4275,ACCOMPANY,0.009607359798384951
4290,ACCOMPANY,0.004277569313094753
4305,ACCOMPANY,0.001070538380698205
4320,ACCOMPANY,0
4335,ACCOMPANY,0.001070538380698205
4350,ACCOMPANY,0.004277569313094809
4365,ACCOMPANY,0.00960735979838484
4380,ACCOMPANY,0.017037086855465733
4395,ACCOMPANY,0.02653493525244649
4410,ACCOMPANY,0.03806023374435624
4425,ACCOMPANY,0.05156362923365587
4440,ACCOMPANY,0.06698729810778037
4455,ACCOMPANY,0.08426519384872766
4470,ACCOMPANY,0.10332332985438225
4485,ACCOMPANY,0.1240800962605107
4500,ACCOMPANY,0.14644660940672505
4515,ACCOMPANY,0.17032709244996513
4530,ACCOMPANY,0.19561928549564006
4545,ACCOMPANY,0.2222148834901987
4560,ACCOMPANY,0.24999999999999922
4575,ACCOMPANY,0.27885565489049946
4590,ACCOMPANY,0.30865828381745464
4605,ACCOMPANY,0.339280267348418
4620,ACCOMPANY,0.3705904774487394
4635,ACCOMPANY,0.40245483899193674
4650,ACCOMPANY,0.43473690388997266
4665,ACCOMPANY,0.46729843538492793
4680,ACCOMPANY,0.5000000000000006
4695,ACCOMPANY,0.5327015646150713
4710,ACCOMPANY,0.5652630961100249
4725,ACCOMPANY,0.5975451610080643
4740,ACCOMPANY,0.6294095225512599
4755,ACCOMPANY,0.6607197326515797
4770,ACCOMPANY,0.6913417161825448
4785,ACCOMPANY,0.7211443451095014
4800,ACCOMPANY,0.7500000000000002
4815,ACCOMPANY,0.7777851165098008
4830,ACCOMPANY,0.8043807145043593
4845,ACCOMPANY,0.8296729075500344
4860,ACCOMPANY,0.8535533905932732
4875,ACCOMPANY,0.8759199037394889
4890,ACCOMPANY,0.8966766701456184
4905,ACCOMPANY,0.915734806151272
4920,ACCOMPANY,0.9330127018922193
4935,ACCOMPANY,0.9484363707663438
4950,ACCOMPANY,0.9619397662556435
4965,ACCOMPANY,0.9734650647475527
4980,ACCOMPANY,0.9829629131445339
4995,ACCOMPANY,0.9903926402016149
5010,ACCOMPANY,0.9957224306869051
5025,ACCOMPANY,0.9989294616193019
5040,ACCOMPANY,1
5055,ACCOMPANY,0.9989294616193016
5070,ACCOMPANY,0.9957224306869052
5085,ACCOMPANY,0.9903926402016154
5100,ACCOMPANY,0.9829629131445345
5115,ACCOMPANY,0.9734650647475529
5130,ACCOMPANY,0.961939766255643
5145,ACCOMPANY,0.9484363707663449
5160,ACCOMPANY,0.9330127018922196
5175,ACCOMPANY,0.9157348061512725
5190,ACCOMPANY,0.8966766701456177
5205,ACCOMPANY,0.8759199037394894
5220,ACCOMPANY,0.8535533905932737
5235,ACCOMPANY,0.8296729075500349
5250,ACCOMPANY,0.8043807145043613
5265,ACCOMPANY,0.7777851165098013
5280,ACCOMPANY,0.7499999999999993
5295,ACCOMPANY,0.7211443451095005
5310,ACCOMPANY,0.6913417161825455
5325,ACCOMPANY,0.6607197326515803
5340,ACCOMPANY,0.6294095225512606
5355,ACCOMPANY,0.5975451610080651
5370,ACCOMPANY,0.5652630961100257
5385,ACCOMPANY,0.5327015646150703
5400,ACCOMPANY,0.5000000000000013
5415,ACCOMPANY,0.46729843538492866
5430,ACCOMPANY,0.4347369038899751
5445,ACCOMPANY,0.4024548389919357
5460,ACCOMPANY,0.3705904774487402
5475,ACCOMPANY,0.33928026734842043
5490,ACCOMPANY,0.3086582838174553
5505,ACCOMPANY,0.2788556548905001
5520,ACCOMPANY,0.24999999999999983
5535,ACCOMPANY,0.2222148834901993
5550,ACCOMPANY,0.19561928549563923
5565,ACCOMPANY,0.1703270924499657
5580,ACCOMPANY,0.14644660940672682
5595,ACCOMPANY,0.12408009626051114
5610,ACCOMPANY,0.1033233298543827
5625,ACCOMPANY,0.08426519384872705
5640,ACCOMPANY,0.06698729810778165
5655,ACCOMPANY,0.051563629233656205
5670,ACCOMPANY,0.03806023374435652
5685,ACCOMPANY,0.026534935252447323
5700,ACCOMPANY,0.017037086855466177
5715,ACCOMPANY,0.009607359798384785
5730,ACCOMPANY,0.004277569313094642
5745,ACCOMPANY,0.0010705383806983715
5760,ACCOMPANY,0
5775,ACCOMPANY,0.0010705383806981494
5790,ACCOMPANY,0.004277569313094809
5805,ACCOMPANY,0.009607359798384618
5820,ACCOMPANY,0.017037086855465955
5835,ACCOMPANY,0.0265349352524476
5850,ACCOMPANY,0.03806023374435619
5865,ACCOMPANY,0.05156362923365504
5880,ACCOMPANY,0.06698729810778031
5895,ACCOMPANY,0.08426519384872755
5910,ACCOMPANY,0.1033233298543822
5925,ACCOMPANY,0.12408009626051175
5940,ACCOMPANY,0.146446609406725
5955,ACCOMPANY,0.17032709244996502
5970,ACCOMPANY,0.19561928549563856
5985,ACCOMPANY,0.22221488349019863
6000,ACCOMPANY,0.2499999999999991
6015,ACCOMPANY,0.27885565489049935
6030,ACCOMPANY,0.30865828381745614
6045,ACCOMPANY,0.3392802673484179
6060,ACCOMPANY,0.3705904774487393
6075,ACCOMPANY,0.4024548389919349
6090,ACCOMPANY,0.4347369038899725
6105,ACCOMPANY,0.4672984353849278
6120,ACCOMPANY,0.5000000000000004
6135,ACCOMPANY,0.532701564615073
6150,ACCOMPANY,0.5652630961100248
6165,ACCOMPANY,0.5975451610080642
6180,ACCOMPANY,0.6294095225512598
6195,ACCOMPANY,0.6607197326515796
6210,ACCOMPANY,0.6913417161825447
6225,ACCOMPANY,0.7211443451095014
6240,ACCOMPANY,0.7500000000000017
6255,ACCOMPANY,0.7777851165098006
6270,ACCOMPANY,0.8043807145043593
6285,ACCOMPANY,0.8296729075500342
6300,ACCOMPANY,0.8535533905932731
6315,ACCOMPANY,0.8759199037394888
6330,ACCOMPANY,0.8966766701456161
6345,ACCOMPANY,0.9157348061512719
6360,ACCOMPANY,0.9330127018922192
6375,ACCOMPANY,0.9484363707663437
6390,ACCOMPANY,0.9619397662556435
6405,ACCOMPANY,0.9734650647475527
6420,ACCOMPANY,0.9829629131445334
6435,ACCOMPANY,0.9903926402016148
6450,ACCOMPANY,0.995722430686905
6465,ACCOMPANY,0.9989294616193019
6480,ACCOMPANY,1
6495,ACCOMPANY,0.9989294616193017
6510,ACCOMPANY,0.9957224306869052
6525,ACCOMPANY,0.9903926402016157
6540,ACCOMPANY,0.9829629131445345
6555,ACCOMPANY,0.9734650647475529
6570,ACCOMPANY,0.9619397662556431
6585,ACCOMPANY,0.9484363707663441
6600,ACCOMPANY,0.9330127018922197
6615,ACCOMPANY,0.9157348061512725
6630,ACCOMPANY,0.8966766701456189
6645,ACCOMPANY,0.8759199037394895
6660,ACCOMPANY,0.8535533905932737
6675,ACCOMPANY,0.8296729075500351
6690,ACCOMPANY,0.80438071450436
6705,ACCOMPANY,0.7777851165098014
6720,ACCOMPANY,0.7499999999999994
6735,ACCOMPANY,0.7211443451095023
6750,ACCOMPANY,0.6913417161825473
6765,ACCOMPANY,0.6607197326515821
6780,ACCOMPANY,0.6294095225512607
6795,ACCOMPANY,0.5975451610080634
6810,ACCOMPANY,0.5652630961100258
6825,ACCOMPANY,0.5327015646150705
6840,ACCOMPANY,0.5000000000000014
6855,ACCOMPANY,0.4672984353849306
6870,ACCOMPANY,0.4347369038899752
6885,ACCOMPANY,0.40245483899193585
6900,ACCOMPANY,0.3705904774487385
6915,ACCOMPANY,0.3392802673484189
6930,ACCOMPANY,0.308658283817457
6945,ACCOMPANY,0.27885565489050024
6960,ACCOMPANY,0.2500000000000015
6975,ACCOMPANY,0.2222148834901994
6990,ACCOMPANY,0.19561928549563934
7005,ACCOMPANY,0.1703270924499658
7020,ACCOMPANY,0.14644660940672566
7035,ACCOMPANY,0.12408009626051242
7050,ACCOMPANY,0.1033233298543828
7065,ACCOMPANY,0.0842651938487281
7080,ACCOMPANY,0.0669872981077817
7095,ACCOMPANY,0.051563629233655484
7110,ACCOMPANY,0.038060233744356575
7125,ACCOMPANY,0.026534935252446767
7140,ACCOMPANY,0.017037086855466177
7155,ACCOMPANY,0.00960735979838484
7170,ACCOMPANY,0.00427756931309492
7185,ACCOMPANY,0.0010705383806983715
7200,ACCOMPANY,0
7215,ACCOMPANY,0.0010705383806982605
7230,ACCOMPANY,0.0042775693130949755
7245,ACCOMPANY,0.009607359798384618
7260,ACCOMPANY,0.017037086855465455
7275,ACCOMPANY,0.02653493525244699
7290,ACCOMPANY,0.03806023374435613
7305,ACCOMPANY,0.05156362923365576
7320,ACCOMPANY,0.06698729810778115
7335,ACCOMPANY,0.0842651938487265
7350,ACCOMPANY,0.10332332985438214
7365,ACCOMPANY,0.12408009626051053
7380,ACCOMPANY,0.14644660940672616
7395,ACCOMPANY,0.17032709244996497
7410,ACCOMPANY,0.19561928549563706
7425,ACCOMPANY,0.22221488349019997
7440,ACCOMPANY,0.249999999999999
7455,ACCOMPANY,0.27885565489049924
7470,ACCOMPANY,0.3086582838174544
7485,ACCOMPANY,0.3392802673484195
7500,ACCOMPANY,0.3705904774487392
7515,ACCOMPANY,0.402454838991933
7530,ACCOMPANY,0.4347369038899759
7545,ACCOMPANY,0.4672984353849277
7560,ACCOMPANY,0.5000000000000003
7575,ACCOMPANY,0.5327015646150711
7590,ACCOMPANY,0.5652630961100247
7605,ACCOMPANY,0.5975451610080641
7620,ACCOMPANY,0.6294095225512579
7635,ACCOMPANY,0.6607197326515795
7650,ACCOMPANY,0.6913417161825446
7665,ACCOMPANY,0.7211443451094997
7680,ACCOMPANY,0.75
7695,ACCOMPANY,0.7777851165098005
7710,ACCOMPANY,0.8043807145043607
7725,ACCOMPANY,0.8296729075500329
7740,ACCOMPANY,0.8535533905932717
7755,ACCOMPANY,0.8759199037394887
7770,ACCOMPANY,0.8966766701456172
7785,ACCOMPANY,0.9157348061512729
7800,ACCOMPANY,0.9330127018922192
7815,ACCOMPANY,0.9484363707663446
7830,ACCOMPANY,0.9619397662556427
7845,ACCOMPANY,0.973465064747552
7860,ACCOMPANY,0.9829629131445343
7875,ACCOMPANY,0.9903926402016152
7890,ACCOMPANY,0.9957224306869052
7905,ACCOMPANY,0.9989294616193017
7920,ACCOMPANY,1
7935,ACCOMPANY,0.9989294616193019
7950,ACCOMPANY,0.9957224306869055
7965,ACCOMPANY,0.990392640201615
7980,ACCOMPANY,0.9829629131445341
7995,ACCOMPANY,0.973465064747553
8010,ACCOMPANY,0.9619397662556433
8025,ACCOMPANY,0.948436370766345
8040,ACCOMPANY,0.9330127018922199
8055,ACCOMPANY,0.9157348061512736
8070,ACCOMPANY,0.8966766701456201
8085,ACCOMPANY,0.8759199037394884
8100,ACCOMPANY,0.8535533905932752
8115,ACCOMPANY,0.8296729075500351
8130,ACCOMPANY,0.8043807145043602
8145,ACCOMPANY,0.7777851165098001
8160,ACCOMPANY,0.7500000000000011
8175,ACCOMPANY,0.721144345109504
8190,ACCOMPANY,0.691341716182544
8205,ACCOMPANY,0.6607197326515822
8220,ACCOMPANY,0.6294095225512608
8235,ACCOMPANY,0.5975451610080635
8250,ACCOMPANY,0.5652630961100277
8265,ACCOMPANY,0.5327015646150723
8280,ACCOMPANY,0.5000000000000033
8295,ACCOMPANY,0.46729843538492716
8310,ACCOMPANY,0.4347369038899753
8325,ACCOMPANY,0.40245483899193596
8340,ACCOMPANY,0.37059047744873863
8355,ACCOMPANY,0.33928026734842065
8370,ACCOMPANY,0.3086582838174555
8385,ACCOMPANY,0.27885565489050196
8400,ACCOMPANY,0.25000000000000155
8415,ACCOMPANY,0.22221488349019952
8430,ACCOMPANY,0.19561928549563945
8445,ACCOMPANY,0.17032709244996452
8460,ACCOMPANY,0.146446609406727
8475,ACCOMPANY,0.12408009626051131
8490,ACCOMPANY,0.10332332985438397
8505,ACCOMPANY,0.08426519384872816
8520,ACCOMPANY,0.06698729810778087
8535,ACCOMPANY,0.05156362923365554
8550,ACCOMPANY,0.038060233744355965
8565,ACCOMPANY,0.026534935252447378
8580,ACCOMPANY,0.017037086855466677
8595,ACCOMPANY,0.009607359798385173
8610,ACCOMPANY,0.00427756931309492
8625,ACCOMPANY,0.0010705383806982605
8640,ACCOMPANY,0
8655,ACCOMPANY,0.0010705383806981494
8670,ACCOMPANY,0.004277569313094753
8685,ACCOMPANY,0.00960735979838423
8700,ACCOMPANY,0.0170370868554654
8715,ACCOMPANY,0.026534935252446934
8730,ACCOMPANY,0.0380602337443568
8745,ACCOMPANY,0.05156362923365654
8760,ACCOMPANY,0.0669872981077802
8775,ACCOMPANY,0.08426519384872744
8790,ACCOMPANY,0.10332332985438097
8805,ACCOMPANY,0.12408009626051042
8820,ACCOMPANY,0.14644660940672605
8835,ACCOMPANY,0.17032709244996352
8850,ACCOMPANY,0.19561928549564117
8865,ACCOMPANY,0.2222148834901984
8880,ACCOMPANY,0.25000000000000044
8895,ACCOMPANY,0.2788556548904976
8910,ACCOMPANY,0.3086582838174543
8925,ACCOMPANY,0.3392802673484193
8940,ACCOMPANY,0.3705904774487374
8955,ACCOMPANY,0.4024548389919381
8970,ACCOMPANY,0.434736903889974
8985,ACCOMPANY,0.4672984353849258
9000,ACCOMPANY,0.4999999999999984
9015,ACCOMPANY,0.532701564615071
9030,ACCOMPANY,0.5652630961100263
9045,ACCOMPANY,0.5975451610080622
9060,ACCOMPANY,0.629409522551263
9075,ACCOMPANY,0.660719732651581
9090,ACCOMPANY,0.6913417161825428
9105,ACCOMPANY,0.7211443451094995
9120,ACCOMPANY,0.7499999999999999
9135,ACCOMPANY,0.777785116509802
9150,ACCOMPANY,0.8043807145043591
9165,ACCOMPANY,0.8296729075500341
9180,ACCOMPANY,0.8535533905932742
9195,ACCOMPANY,0.8759199037394875
9210,ACCOMPANY,0.896676670145617
9225,ACCOMPANY,0.9157348061512728
9240,ACCOMPANY,0.9330127018922183
9255,ACCOMPANY,0.9484363707663437
9270,ACCOMPANY,0.9619397662556419
9285,ACCOMPANY,0.9734650647475531
9300,ACCOMPANY,0.9829629131445338
9315,ACCOMPANY,0.9903926402016152
9330,ACCOMPANY,0.9957224306869052
9345,ACCOMPANY,0.9989294616193016
9360,ACCOMPANY,1
9375,ACCOMPANY,0.998929461619302
9390,ACCOMPANY,0.995722430686905
9405,ACCOMPANY,0.9903926402016154
9420,ACCOMPANY,0.9829629131445341
9435,ACCOMPANY,0.9734650647475525
9450,ACCOMPANY,0.9619397662556439
9465,ACCOMPANY,0.9484363707663443
9480,ACCOMPANY,0.9330127018922207
9495,ACCOMPANY,0.9157348061512736
9510,ACCOMPANY,0.8966766701456179
9525,ACCOMPANY,0.8759199037394885
9540,ACCOMPANY,0.8535533905932727
9555,ACCOMPANY,0.8296729075500352
9570,ACCOMPANY,0.8043807145043631
9585,ACCOMPANY,0.7777851165098031
9600,ACCOMPANY,0.7500000000000011
9615,ACCOMPANY,0.7211443451095009
9630,ACCOMPANY,0.6913417161825441
9645,ACCOMPANY,0.6607197326515823
9660,ACCOMPANY,0.629409522551261
9675,ACCOMPANY,0.5975451610080672
9690,ACCOMPANY,0.5652630961100278
9705,ACCOMPANY,0.5327015646150725
9720,ACCOMPANY,0.4999999999999999
9735,ACCOMPANY,0.46729843538492727
9750,ACCOMPANY,0.4347369038899755
9765,ACCOMPANY,0.40245483899193607
9780,ACCOMPANY,0.3705904774487422
9795,ACCOMPANY,0.33928026734842076
9810,ACCOMPANY,0.30865828381745564
9825,ACCOMPANY,0.2788556548904989
9840,ACCOMPANY,0.2499999999999986
9855,ACCOMPANY,0.22221488349019963
9870,ACCOMPANY,0.19561928549563956
9885,ACCOMPANY,0.1703270924499673
9900,ACCOMPANY,0.1464466094067271
9915,ACCOMPANY,0.12408009626051142
9930,ACCOMPANY,0.10332332985438186
9945,ACCOMPANY,0.08426519384872627
9960,ACCOMPANY,0.06698729810778092
9975,ACCOMPANY,0.05156362923365715
9990,ACCOMPANY,0.03806023374435735
10005,ACCOMPANY,0.026534935252447434
10020,ACCOMPANY,0.01703708685546579
10035,ACCOMPANY,0.009607359798384507
10050,ACCOMPANY,0.004277569313094476
10065,ACCOMPANY,0.0010705383806982605
10080,ACCOMPANY,0
0,SHOPPING,0.24999999999999978
15,SHOPPING,0.22221488349019852
30,SHOPPING,0.19561928549563956
45,SHOPPING,0.17032709244996547
60,SHOPPING,0.14644660940672605
75,SHOPPING,0.12408009626051125
90,SHOPPING,0.10332332985438242
105,SHOPPING,0.08426519384872738
120,SHOPPING,0.06698729810778059
135,SHOPPING,0.05156362923365587
150,SHOPPING,0.038060233744356575
165,SHOPPING,0.0265349352524471
180,SHOPPING,0.01703708685546579
195,SHOPPING,0.00960735979838473
210,SHOPPING,0.004277569313094809
225,SHOPPING,0.0010705383806982605
240,SHOPPING,0
255,SHOPPING,0.0010705383806982605
270,SHOPPING,0.004277569313094753
285,SHOPPING,0.009607359798384785
300,SHOPPING,0.0170370868554659
315,SHOPPING,0.02653493525244721
330,SHOPPING,0.03806023374435663
345,SHOPPING,0.05156362923365593
360,SHOPPING,0.06698729810778065
375,SHOPPING,0.0842651938487275
390,SHOPPING,0.10332332985438236
405,SHOPPING,0.12408009626051136
420,SHOPPING,0.14644660940672627
435,SHOPPING,0.17032709244996558
450,SHOPPING,0.19561928549563967
465,SHOPPING,0.22221488349019886
480,SHOPPING,0.2500000000000001
495,SHOPPING,0.27885565489049946
510,SHOPPING,0.30865828381745525
525,SHOPPING,0.3392802673484192
540,SHOPPING,0.3705904774487397
555,SHOPPING,0.4024548389919359
570,SHOPPING,0.4347369038899743
585,SHOPPING,0.46729843538492843
600,SHOPPING,0.5
615,SHOPPING,0.5327015646150715
630,SHOPPING,0.5652630961100259
645,SHOPPING,0.5975451610080642
660,SHOPPING,0.6294095225512604
675,SHOPPING,0.6607197326515808
690,SHOPPING,0.6913417161825449
705,SHOPPING,0.7211443451095007
720,SHOPPING,0.75
735,SHOPPING,0.7777851165098012
750,SHOPPING,0.8043807145043603
765,SHOPPING,0.8296729075500344
780,SHOPPING,0.8535533905932737
795,SHOPPING,0.8759199037394887
810,SHOPPING,0.8966766701456176
825,SHOPPING,0.9157348061512727
840,SHOPPING,0.9330127018922194
855,SHOPPING,0.9484363707663441
870,SHOPPING,0.9619397662556434
885,SHOPPING,0.9734650647475529
900,SHOPPING,0.9829629131445341
915,SHOPPING,0.9903926402016152
930,SHOPPING,0.9957224306869052
945,SHOPPING,0.9989294616193017
960,SHOPPING,1
975,SHOPPING,0.9989294616193017
990,SHOPPING,0.9957224306869052
1005,SHOPPING,0.9903926402016152
1020,SHOPPING,0.9829629131445341
1035,SHOPPING,0.9734650647475529
1050,SHOPPING,0.9619397662556434
1065,SHOPPING,0.9484363707663441
1080,SHOPPING,0.9330127018922194
1095,SHOPPING,0.9157348061512727
1110,SHOPPING,0.8966766701456176
1125,SHOPPING,0.8759199037394887
1140,SHOPPING,0.8535533905932737
1155,SHOPPING,0.8296729075500344
1170,SHOPPING,0.8043807145043603
1185,SHOPPING,0.7777851165098012
1200,SHOPPING,0.75
1215,SHOPPING,0.7211443451095007
1230,SHOPPING,0.6913417161825449
1245,SHOPPING,0.6607197326515808
1260,SHOPPING,0.6294095225512604
1275,SHOPPING,0.5975451610080642
1290,SHOPPING,0.5652630961100259
1305,SHOPPING,0.5327015646150715
1320,SHOPPING,0.5
1335,SHOPPING,0.46729843538492843
1350,SHOPPING,0.4347369038899743
1365,SHOPPING,0.4024548389919359
1380,SHOPPING,0.3705904774487397
1395,SHOPPING,0.3392802673484192
1410,SHOPPING,0.30865828381745525
1425,SHOPPING,0.27885565489049946
1440,SHOPPING,0.2500000000000001
1455,SHOPPING,0.22221488349019886
1470,SHOPPING,0.19561928549563967
1485,SHOPPING,0.17032709244996558
1500,SHOPPING,0.14644660940672627
1515,SHOPPING,0.12408009626051136
1530,SHOPPING,0.10332332985438236
1545,SHOPPING,0.0842651938487275
1560,SHOPPING,0.06698729810778065
1575,SHOPPING,0.05156362923365593
1590,SHOPPING,0.03806023374435663
1605,SHOPPING,0.02653493525244721
1620,SHOPPING,0.0170370868554659
1635,SHOPPING,0.009607359798384785
1650,SHOPPING,0.004277569313094753
1665,SHOPPING,0.0010705383806982605
1680,SHOPPING,0
1695,SHOPPING,0.0010705383806982605
1710,SHOPPING,0.004277569313094809
1725,SHOPPING,0.00960735979838473
1740,SHOPPING,0.01703708685546579
1755,SHOPPING,0.0265349352524471
1770,SHOPPING,0.038060233744356575
1785,SHOPPING,0.05156362923365587
1800,SHOPPING,0.06698729810778059
1815,SHOPPING,0.08426519384872738
1830,SHOPPING,0.10332332985438242
1845,SHOPPING,0.12408009626051125
1860,SHOPPING,0.14644660940672605
1875,SHOPPING,0.17032709244996547
1890,SHOPPING,0.19561928549563956
1905,SHOPPING,0.22221488349019852
1920,SHOPPING,0.24999999999999978
1935,SHOPPING,0.27885565489049935
1950,SHOPPING,0.30865828381745525
1965,SHOPPING,0.3392802673484191
1980,SHOPPING,0.3705904774487397
1995,SHOPPING,0.4024548389919357
2010,SHOPPING,0.4347369038899742
2025,SHOPPING,0.4672984353849282
2040,SHOPPING,0.4999999999999999
2055,SHOPPING,0.5327015646150712
2070,SHOPPING,0.5652630961100257
2085,SHOPPING,0.5975451610080642
2100,SHOPPING,0.6294095225512606
2115,SHOPPING,0.6607197326515808
2130,SHOPPING,0.6913417161825446
2145,SHOPPING,0.7211443451095005
2160,SHOPPING,0.75
2175,SHOPPING,0.7777851165098009
2190,SHOPPING,0.80438071450436
2205,SHOPPING,0.8296729075500342
2220,SHOPPING,0.8535533905932737
2235,SHOPPING,0.8759199037394887
2250,SHOPPING,0.8966766701456175
2265,SHOPPING,0.9157348061512725
2280,SHOPPING,0.9330127018922192
2295,SHOPPING,0.9484363707663441
2310,SHOPPING,0.9619397662556435
2325,SHOPPING,0.9734650647475528
2340,SHOPPING,0.9829629131445343
2355,SHOPPING,0.9903926402016152
2370,SHOPPING,0.9957224306869052
2385,SHOPPING,0.9989294616193016
2400,SHOPPING,1
2415,SHOPPING,0.9989294616193019
2430,SHOPPING,0.9957224306869052
2445,SHOPPING,0.9903926402016152
2460,SHOPPING,0.9829629131445341
2475,SHOPPING,0.9734650647475529
2490,SHOPPING,0.9619397662556435
2505,SHOPPING,0.948436370766344
2520,SHOPPING,0.9330127018922195
2535,SHOPPING,0.9157348061512725
2550,SHOPPING,0.8966766701456179
2565,SHOPPING,0.8759199037394889
2580,SHOPPING,0.8535533905932738
2595,SHOPPING,0.8296729075500348
2610,SHOPPING,0.8043807145043602
2625,SHOPPING,0.7777851165098011
2640,SHOPPING,0.7500000000000002
2655,SHOPPING,0.7211443451095008
2670,SHOPPING,0.6913417161825448
2685,SHOPPING,0.6607197326515813
2700,SHOPPING,0.6294095225512604
2715,SHOPPING,0.5975451610080649
2730,SHOPPING,0.5652630961100259
2745,SHOPPING,0.5327015646150715
2760,SHOPPING,0.5000000000000006
2775,SHOPPING,0.46729843538492843
2790,SHOPPING,0.43473690388997444
2805,SHOPPING,0.40245483899193635
2820,SHOPPING,0.3705904774487399
2835,SHOPPING,0.3392802673484193
2850,SHOPPING,0.30865828381745586
2865,SHOPPING,0.2788556548904991
2880,SHOPPING,0.2500000000000004
2895,SHOPPING,0.22221488349019913
2910,SHOPPING,0.19561928549563973
2925,SHOPPING,0.1703270924499662
2940,SHOPPING,0.14644660940672605
2955,SHOPPING,0.12408009626051159
2970,SHOPPING,0.10332332985438258
2985,SHOPPING,0.08426519384872744
3000,SHOPPING,0.06698729810778059
3015,SHOPPING,0.051563629233656094
3030,SHOPPING,0.0380602337443568
3045,SHOPPING,0.026534935252446934
3060,SHOPPING,0.017037086855465844
3075,SHOPPING,0.00960735979838473
3090,SHOPPING,0.0042775693130948644
3105,SHOPPING,0.0010705383806982605
3120,SHOPPING,0
3135,SHOPPING,0.0010705383806982605
3150,SHOPPING,0.004277569313094698
3165,SHOPPING,0.00960735979838484
3180,SHOPPING,0.01703708685546579
3195,SHOPPING,0.0265349352524471
3210,SHOPPING,0.03806023374435663
3225,SHOPPING,0.05156362923365554
3240,SHOPPING,0.06698729810778087
3255,SHOPPING,0.08426519384872722
3270,SHOPPING,0.10332332985438236
3285,SHOPPING,0.12408009626051136
3300,SHOPPING,0.14644660940672577
3315,SHOPPING,0.17032709244996525
3330,SHOPPING,0.19561928549563945
3345,SHOPPING,0.2222148834901988
3360,SHOPPING,0.2500000000000001
3375,SHOPPING,0.27885565489049957
3390,SHOPPING,0.30865828381745475
3405,SHOPPING,0.339280267348419
3420,SHOPPING,0.37059047744873874
3435,SHOPPING,0.402454838991936
3450,SHOPPING,0.43473690388997366
3465,SHOPPING,0.46729843538492893
3480,SHOPPING,0.4999999999999998
3495,SHOPPING,0.5327015646150715
3510,SHOPPING,0.565263096110026
3525,SHOPPING,0.5975451610080635
3540,SHOPPING,0.62940952255126
3555,SHOPPING,0.6607197326515806
3570,SHOPPING,0.691341716182544
3585,SHOPPING,0.7211443451095
3600,SHOPPING,0.7499999999999996
3615,SHOPPING,0.7777851165098015
3630,SHOPPING,0.8043807145043602
3645,SHOPPING,0.8296729075500338
3660,SHOPPING,0.853553390593274
3675,SHOPPING,0.8759199037394884
3690,SHOPPING,0.8966766701456175
3705,SHOPPING,0.9157348061512726
3720,SHOPPING,0.9330127018922199
3735,SHOPPING,0.9484363707663439
3750,SHOPPING,0.9619397662556433
3765,SHOPPING,0.9734650647475525
3780,SHOPPING,0.9829629131445341
3795,SHOPPING,0.9903926402016152
3810,SHOPPING,0.995722430686905
3825,SHOPPING,0.9989294616193017
3840,SHOPPING,1
3855,SHOPPING,0.9989294616193017
3870,SHOPPING,0.9957224306869052
3885,SHOPPING,0.9903926402016152
3900,SHOPPING,0.9829629131445343
3915,SHOPPING,0.9734650647475531
3930,SHOPPING,0.9619397662556434
3945,SHOPPING,0.9484363707663441
3960,SHOPPING,0.9330127018922192
3975,SHOPPING,0.9157348061512733
